-0.9993854952570145 - 0.003746933212908829im,-0.9720257684902383 - 0.021486326699158398im,-0.8944476160181629 - 0.06986040971289972im,-0.6944288291071468 - 0.18489341212216404im,-0.2873614552212611 - 0.30757913112540536im
0.0014202624030719435 + 0.0019083433527713606im,0.004815727537461014 + 0.007106732213041879im,0.011795321860247107 + 0.020170883050442543im,0.023161938211365314 + 0.04516696066368783im,0.011745687353975654 + 0.08513486415759744im
-0.9993854952570145,-0.9720257684902383,-0.8944476160181629,-0.6944288291071468,-0.2873614552212611
0.003746933212908829,0.021486326699158398,0.06986040971289972,0.18489341212216404,0.30757913112540536
0.0014202624030719435,0.004815727537461014,0.011795321860247107,0.023161938211365314,0.011745687353975654
-0.0019083433527713606,-0.007106732213041879,-0.020170883050442543,-0.04516696066368783,-0.08513486415759744
