-1.000061475776186 - 4.772682923422415e-5im,-0.9995508908966548 - 0.0003865598164623959im,-0.9958311759514482 - 0.004164190224509806im,-0.9783608832046783 - 0.03039026500476428im,-0.8947903787942233 - 0.15915020687265885im,-0.4848861005809258 - 0.5275510503299408im
1.6675968977286164e-5 + 1.5894916093943387e-5im,0.00012970109411217882 + 0.00018983810076832598im,0.0014473965235119702 + 0.0010984764462187283im,0.008794586233696142 + 0.00550426057392663im,0.037168841751630655 + 0.026219681525154567im,0.06476717730695591 + 0.1241815952137786im
-1.000061475776186,-0.9995508908966548,-0.9958311759514482,-0.9783608832046783,-0.8947903787942233,-0.4848861005809258
4772682923422415e-20,0.0003865598164623959,0.004164190224509806,0.03039026500476428,0.15915020687265885,0.5275510503299408
16675968977286164e-21,0.00012970109411217882,0.0014473965235119702,0.008794586233696142,0.037168841751630655,0.06476717730695591
-15894916093943387e-21,-0.00018983810076832598,-0.0010984764462187283,-0.00550426057392663,-0.026219681525154567,-0.1241815952137786
