-0.9949892152330719 - 0.005472550757572355im,-0.9136699050905333 - 0.06921085899388647im,-0.48974127463441347 - 0.26741162196097734im
0.002387200523309312 + 0.0038282919353184786im,0.020061747676354814 + 0.022720684062369687im,0.03761557782187587 + 0.13119795494065548im
-0.9949892152330719,-0.9136699050905333,-0.48974127463441347
0.005472550757572355,0.06921085899388647,0.26741162196097734
0.002387200523309312,0.020061747676354814,0.03761557782187587
-0.0038282919353184786,-0.022720684062369687,-0.13119795494065548
