-0.999983281149603 - 4.448739601986479e-5im,-0.9996831563739578 - 0.00020926490036713268im,-0.9974364167993671 - 0.0017336601697190437im,-0.988748175778246 - 0.010006617847918899im,-0.9570744975014331 - 0.04453489830249166im,-0.8540530117262376 - 0.1784051599009249im,-0.42052467901304025 - 0.5132650731176733im
1.583967886539712e-5 + 1.1703605425747971e-5im,5.3279329722253525e-5 + 0.00012470637893647967im,0.0005338555840698876 + 0.0006152832394747462im,0.002513687675576363 + 0.00247235424212533im,0.010086891105022226 + 0.008500231564962074im,0.03525109320697113 + 0.02981389393060548im,0.05479438355923367 + 0.11385621400052462im
-0.999983281149603,-0.9996831563739578,-0.9974364167993671,-0.988748175778246,-0.9570744975014331,-0.8540530117262376,-0.42052467901304025
4448739601986479e-20,0.00020926490036713268,0.0017336601697190437,0.010006617847918899,0.04453489830249166,0.1784051599009249,0.5132650731176733
1583967886539712e-20,53279329722253525e-21,0.0005338555840698876,0.002513687675576363,0.010086891105022226,0.03525109320697113,0.05479438355923367
-11703605425747971e-21,-0.00012470637893647967,-0.0006152832394747462,-0.00247235424212533,-0.008500231564962074,-0.02981389393060548,-0.11385621400052462
