-0.9991601288170097 - 0.0018485738323288402im,-0.9776208824732407 - 0.00949073108875662im,-0.8758595017700399 - 0.021770257493648415im,-0.6293961480326326 - 0.03505701844811971im,-0.23172567069845112 - 0.04388557849005336im
0.0007513131427410572 + 0.0006829821472900359im,0.001647847389745049 + 0.00786018642825082im,0.002164195398686564 + 0.026430918118116153im,0.0019114081717894647 + 0.0523107557924809im,0.000772349577356753 + 0.07187010060575758im
-0.9991601288170097,-0.9776208824732407,-0.8758595017700399,-0.6293961480326326,-0.23172567069845112
0.0018485738323288402,0.00949073108875662,0.021770257493648415,0.03505701844811971,0.04388557849005336
0.0007513131427410572,0.001647847389745049,0.002164195398686564,0.0019114081717894647,0.000772349577356753
-0.0006829821472900359,-0.00786018642825082,-0.026430918118116153,-0.0523107557924809,-0.07187010060575758
